,STATEFP,COUNTYFP,COUSUBFP,COUSUBNS,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,centroid,lat,long
147,09,011,42390,00213449,0600000US0901142390,0901142390,Lebanon,43,140113255,2986571,"POLYGON ((-72.33422600000118 41.64359800093989, -72.30364300000117 41.65398200093992, -72.29051100000117 41.66330200093992, -72.27866900000117 41.67197500093999, -72.26841800000119 41.67113700093997, -72.26750300000117 41.67368500093999, -72.26748900000119 41.67559400094, -72.26614100000116 41.67727300093999, -72.26725300000118 41.67804700094, -72.26785800000117 41.68153200094, -72.26959800000118 41.68473700094005, -72.26939200000119 41.68570800094003, -72.27215700000119 41.68861800094004, -72.27476200000118 41.69068200094004, -72.27420400000119 41.69221700094004, -72.27359600000119 41.69293000094006, -72.27082400000118 41.69145300094005, -72.26882500000117 41.69239100094004, -72.2665640000012 41.69067300094005, -72.26576000000118 41.69089100094005, -72.26393600000118 41.69183400094006, -72.26356200000119 41.69326100094006, -72.26127900000118 41.69534600094008, -72.26072800000117 41.69864500094007, -72.25842100000118 41.69843900094009, -72.25772400000118 41.69978900094007, -72.25409200000119 41.70049900094008, -72.25200700000117 41.69907800094009, -72.25004500000118 41.6996530009401, -72.25135400000117 41.70122300094009, -72.25124900000117 41.70332400094009, -72.24744600000118 41.70410800094009, -72.24598100000118 41.7037190009401, -72.24402100000118 41.70652900094011, -72.24730200000117 41.70692800094011, -72.24767700000118 41.70876600094012, -72.24657100000118 41.70826800094009, -72.24570100000118 41.71095100094013, -72.24326400000119 41.71225300094012, -72.24496500000119 41.71387800094014, -72.24413000000119 41.71438100094014, -72.24284700000116 41.71325700094015, -72.23955900000118 41.71419100094014, -72.23788900000118 41.71311700094014, -72.23499700000119 41.71069200094011, -72.21717600000117 41.69801200094007, -72.21458700000117 41.69634300094007, -72.21158900000118 41.69441000094007, -72.21117800000117 41.69414500094008, -72.20823900000119 41.69225000094003, -72.19886600000116 41.68539400094002, -72.18511100000117 41.67531200093999, -72.17827600000119 41.67120600093997, -72.17546900000117 41.66899500093998, -72.17333400000119 41.66785900093996, -72.15754600000116 41.65762700093994, -72.16180400000118 41.64995200093989, -72.16315300000117 41.64791200093988, -72.16928500000118 41.63629900093986, -72.18765900000116 41.60198300093971, -72.18966400000116 41.5974290009397, -72.19220900000118 41.59377100093967, -72.19402400000118 41.59039900093967, -72.19594700000117 41.58740700093966, -72.19751900000117 41.58421300093965, -72.19810500000118 41.58351200093964, -72.20224300000118 41.57519400093962, -72.21547400000118 41.54692400093951, -72.21911000000118 41.53881500093946, -72.22782300000118 41.54620300093949, -72.23103800000116 41.54874500093952, -72.24740900000117 41.56036700093956, -72.24951600000119 41.56271500093957, -72.25322900000117 41.56612500093958, -72.26195700000119 41.57400100093961, -72.26267100000118 41.57451300093962, -72.28711500000118 41.59414200093968, -72.29197100000118 41.59769700093972, -72.29289000000119 41.59812400093971, -72.3095050000012 41.61151400093974, -72.31312500000118 41.60952200093976, -72.3245100000012 41.61857000093977, -72.32701800000117 41.62509800093979, -72.32922600000119 41.62959700093981, -72.33422600000118 41.64359800093989))",POINT (-72.2401856379302 41.63128525488725),41.631285254887246,-72.2401856379302
148,09,015,36000,00213441,0600000US0901536000,0901536000,Hampton,43,64988483,1052941,"POLYGON ((-72.09972800000116 41.75710500094029, -72.09657500000117 41.76832000094034, -72.09275700000116 41.8141880009405, -72.09244600000116 41.83167000094056, -72.04473800000115 41.83154800094056, -72.03179900000117 41.83171700094057, -72.02140100000116 41.82819900094055, -72.01631800000116 41.8126620009405, -72.01449100000117 41.80498900094048, -72.01800600000118 41.78263500094042, -72.02290300000118 41.75962500094032, -72.04583300000118 41.73047300094019, -72.05256500000117 41.73142300094022, -72.08098500000116 41.73513200094023, -72.10262800000118 41.74443500094025, -72.09972800000116 41.75710500094029))",POINT (-72.05840297747459 41.78406240323084),41.78406240323084,-72.05840297747459
149,09,009,34950,00213438,0600000US0900934950,0900934950,Guilford,43,121933328,6858340,"POLYGON ((-72.74929700000122 41.39809000093888, -72.74597100000122 41.39690100093889, -72.74274400000121 41.40300400093894, -72.74080400000122 41.40433800093893, -72.73281700000122 41.41200200093894, -72.73130600000121 41.41418800093895, -72.7281980000012 41.41763700093898, -72.7233740000012 41.419144000939, -72.7221590000012 41.42292300093899, -72.7214550000012 41.42371700093899, -72.72064000000121 41.42739700093902, -72.70834300000122 41.42944300093903, -72.69055500000121 41.43256900093903, -72.68266600000121 41.43377600093905, -72.6787390000012 41.43379700093903, -72.67967100000121 41.37976000093881, -72.6782200000012 41.3718560009388, -72.6786490000012 41.36041000093874, -72.67815400000121 41.35740300093873, -72.6761720000012 41.35384700093871, -72.6760140000012 41.35159000093873, -72.6749610000012 41.3485660009387, -72.6683390000012 41.33927800093868, -72.66695200000119 41.33780900093866, -72.66528500000122 41.33537500093865, -72.6640990000012 41.33544500093865, -72.66080400000121 41.33210800093862, -72.6584480000012 41.33029100093862, -72.6554860000012 41.33133500093864, -72.6549860000012 41.33071100093861, -72.65047300000121 41.32839000093861, -72.65047400000121 41.32668300093862, -72.64755500000119 41.32553300093863, -72.64507400000119 41.32397400093861, -72.6449670000012 41.3227800009386, -72.6423730000012 41.32246800093859, -72.6420110000012 41.32039900093859, -72.64004000000119 41.31839500093859, -72.63827800000121 41.31802500093857, -72.63594300000121 41.31549600093858, -72.63630100000121 41.31434100093855, -72.6317400000012 41.30944700093854, -72.6326460000012 41.30611100093852, -72.63392800000119 41.3040470009385, -72.63325600000121 41.2993600009385, -72.64387700000121 41.29160700093845, -72.64562300000121 41.28898700093843, -72.64709800000121 41.28982000093847, -72.6490500000012 41.28920600093845, -72.64877500000121 41.28887800093845, -72.64609200000122 41.28743800093845, -72.6474090000012 41.28594300093845, -72.64657300000121 41.28390000093842, -72.64441200000121 41.28163000093844, -72.64614100000121 41.28045300093844, -72.6468470000012 41.28112200093844, -72.64927700000121 41.27955600093841, -72.64798700000121 41.27590200093838, -72.64968900000122 41.27441000093839, -72.6521550000012 41.2747920009384, -72.6543600000012 41.2739880009384, -72.6542660000012 41.2712520009384, -72.65656300000121 41.26987500093836, -72.65453175216888 41.26576327287116, -72.6584240000012 41.26501300093835, -72.66102800000121 41.26853300093838, -72.66218400141101 41.26893320319406, -72.66566700000121 41.27013900093837, -72.66881900000119 41.26590900093836, -72.6732160000012 41.26762000093837, -72.6749852039494 41.26593479562097, -72.6796400000012 41.26150100093835, -72.67705200000121 41.25826600093831, -72.6774770000012 41.25476700093832, -72.68411400000119 41.25839400093833, -72.6850710000012 41.25802800093832, -72.6852493225183 41.25546328114621, -72.68543501841491 41.25279251388099, -72.6855390000012 41.25129700093829, -72.690236726397 41.24688689044428, -72.69043900000121 41.24669700093828, -72.6934409177541 41.24549274728915, -72.69474400000119 41.24497000093826, -72.69546977897092 41.24494756502287, -72.7018060024978 41.24475169412967, -72.71059500000122 41.24448000093825, -72.71367400000122 41.24900700093829, -72.71120800000121 41.25101800093831, -72.70294300000121 41.25588800093833, -72.70644600000122 41.25986800093834, -72.7179690000012 41.25588800093833, -72.7194100000012 41.25650300093827, -72.7153870000012 41.25896000093834, -72.7147890000012 41.26136300093835, -72.71738500000122 41.26291100093833, -72.72053900000121 41.26036600093831, -72.7328130000012 41.2547270009383, -72.73771200000121 41.25748700093833, -72.7353070000012 41.26102800093835, -72.73681037346701 41.26132279083321, -72.7349560000012 41.26263200093835, -72.7321780000012 41.26263200093835, -72.7322500000012 41.26557000093835, -72.73155800000121 41.26594600093837, -72.72804900000121 41.26799500093838, -72.72847000000121 41.26913300093835, -72.73582200000121 41.28406800093843, -72.73813400000121 41.28628600093843, -72.74203800000122 41.29719800093849, -72.74669500000121 41.30804000093853, -72.74611000000121 41.31063300093854, -72.74572200000122 41.31149600093854, -72.7426790000012 41.32085600093858, -72.74145000000121 41.3236910009386, -72.74213400000122 41.33456200093863, -72.74361600000121 41.34468500093869, -72.7435970000012 41.34664500093867, -72.7459150000012 41.3722340009388, -72.74682400000121 41.38255600093885, -72.74929700000122 41.39809000093888))",POINT (-72.70041780789616 41.33444306116438),41.33444306116438,-72.70041780789616
150,09,003,68940,00213506,0600000US0900368940,0900368940,Simsbury,43,87883347,951746,"POLYGON ((-72.87664400000122 41.92079600094086, -72.85495400000121 41.92030300094085, -72.82642900000121 41.91890700094088, -72.82511900000122 41.91887900094082, -72.81784100000122 41.91869200094085, -72.79317000000123 41.91828200094085, -72.7854400000012 41.91799700094086, -72.77822700000122 41.91776500094085, -72.77058700000121 41.91804800094087, -72.7694050000012 41.91782900094086, -72.76815400000122 41.91771900094086, -72.76708700000123 41.91504900094084, -72.76478400000121 41.91496400094083, -72.76489700000121 41.91324300094087, -72.76219300000122 41.91183000094083, -72.76154700000122 41.91048800094082, -72.7589290000012 41.90814500094083, -72.75866100000123 41.90706400094081, -72.7605850000012 41.90570500094084, -72.7650540000012 41.90261400094079, -72.76642500000121 41.8982730009408, -72.7669450000012 41.89588600094078, -72.77138700000121 41.88511700094076, -72.77040300000121 41.88078900094074, -72.7722140000012 41.87817200094071, -72.78444000000121 41.85569800094065, -72.78515600000122 41.84341400094059, -72.78426700000122 41.8377780009406, -72.78348600000122 41.83655800094056, -72.78443800000122 41.83330700094054, -72.7833360000012 41.82690700094054, -72.78455000000122 41.82659300094052, -72.79855200000122 41.82488500094051, -72.81401500000122 41.8231760009405, -72.81930800000121 41.8224340009405, -72.81967900000122 41.82232700094053, -72.82284600000121 41.82219600094052, -72.82900000000123 41.82138900094052, -72.84002900000121 41.82021600094051, -72.84288800000122 41.81945800094051, -72.84470400000122 41.81934200094049, -72.86740600000124 41.81640400094049, -72.87020100000122 41.8161300009405, -72.87069600000123 41.8191180009405, -72.87301800000122 41.83739000094056, -72.87433900000121 41.8709270009407, -72.87487200000123 41.88403900094073, -72.87664400000122 41.92079600094086))",POINT (-72.82557921518401 41.87288935430532),41.87288935430532,-72.825579215184
151,09,003,04300,00213388,0600000US0900304300,0900304300,Berlin,43,68174074,1718125,"POLYGON ((-72.83653500000122 41.58053500093962, -72.8338740000012 41.58324400093963, -72.8264570000012 41.58686400093965, -72.82407700000122 41.59701300093967, -72.82346000000122 41.60433300093973, -72.82019900000121 41.60689500093972, -72.81832600000122 41.60686600093972, -72.81892900000121 41.61197600093973, -72.81936500000121 41.61559900093975, -72.8228080000012 41.61761900093976, -72.82055900000123 41.61929800093976, -72.82023300000122 41.62114800093975, -72.82225500000122 41.62158900093978, -72.81798900000121 41.62758900093981, -72.82525100000122 41.6276690009398, -72.82524300000122 41.6298470009398, -72.82333100000122 41.63360700093983, -72.81418800000122 41.64570600093988, -72.79638800000122 41.64720100093989, -72.79464200000122 41.64721300093989, -72.79116000000121 41.64748400093986, -72.78852000000121 41.64762500093987, -72.77857200000122 41.64824400093987, -72.77131000000122 41.64839300093988, -72.7688710000012 41.64887900093989, -72.7581530000012 41.64972200093992, -72.75388100000121 41.64983300093989, -72.75164300000122 41.65000600093989, -72.7503570000012 41.65016700093989, -72.74987400000121 41.64696500093988, -72.72716300000121 41.64948400093989, -72.72735600000121 41.65219700093989, -72.7255350000012 41.65233800093987, -72.7152960000012 41.65270600093989, -72.7138330000012 41.63620500093983, -72.71233900000121 41.6305990009398, -72.71389700000123 41.6277050009398, -72.71591400000121 41.62499900093978, -72.7157990000012 41.62372500093981, -72.71328700000122 41.62083900093977, -72.7130790000012 41.61928600093976, -72.71127400000121 41.61769300093976, -72.71256700000119 41.61668400093976, -72.71364400000121 41.61073600093976, -72.71510000000123 41.60807400093972, -72.71592400000122 41.60642400093973, -72.7145380000012 41.60431000093972, -72.7236790000012 41.60304500093972, -72.72704100000122 41.60239800093971, -72.72994000000121 41.60149800093971, -72.7316710000012 41.59577900093969, -72.7390770000012 41.59479400093969, -72.74284000000122 41.59439800093967, -72.7529410000012 41.59249700093969, -72.75218100000122 41.57889400093961, -72.76782100000121 41.5773390009396, -72.77972100000122 41.57593600093963, -72.80124300000121 41.57309800093959, -72.80524300000121 41.5665980009396, -72.80924300000122 41.56199700093956, -72.80996000000123 41.56228400093956, -72.8191450000012 41.55429800093951, -72.82124300000122 41.55419500093952, -72.82514200000122 41.55539700093954, -72.82614100000121 41.55589700093954, -72.82574300000122 41.56429800093957, -72.82964400000122 41.56239700093956, -72.82764400000121 41.57099900093959, -72.84024400000122 41.56909800093958, -72.83653500000122 41.58053500093962))",POINT (-72.77584473447729 41.61138925304251),41.61138925304251,-72.77584473447729
152,09,003,24800,00212329,0600000US0900324800,0900324800,East Windsor,43,67989001,1466611,"POLYGON ((-72.62343400000121 41.93429700094092, -72.60389200000122 41.9363140009409, -72.57736700000119 41.93865700094093, -72.55989100000119 41.94033500094093, -72.54800200000122 41.94180100094095, -72.5386060000012 41.94303300094096, -72.5251030000012 41.94447100094094, -72.5133300000012 41.94540100094098, -72.51412800000121 41.93256400094091, -72.5146280000012 41.91663100094084, -72.51522600000119 41.8994670009408, -72.51592800000121 41.89242200094076, -72.51692400000121 41.87363900094069, -72.51733000000121 41.8698970009407, -72.5478790000012 41.86928400094071, -72.57148800000121 41.86878300094069, -72.58256100000121 41.86832600094068, -72.58798800000119 41.86831300094071, -72.6056010000012 41.86803800094069, -72.61660300000122 41.86859600094066, -72.61926400000121 41.86829600094068, -72.6194010000012 41.87652500094072, -72.61969300000121 41.88284100094074, -72.6204480000012 41.88714000094074, -72.62044100000121 41.89040400094073, -72.6213770000012 41.89313900094076, -72.6206850000012 41.89771200094079, -72.62173400000121 41.9045970009408, -72.6226780000012 41.91710900094087, -72.6240900000012 41.92919500094091, -72.62343400000121 41.93429700094092))",POINT (-72.56719398426836 41.90488884731609),41.90488884731609,-72.56719398426836
153,09,009,46520,00213458,0600000US0900946520,0900946520,Meriden,43,61638595,937980,"POLYGON ((-72.85892500000122 41.52949100093946, -72.8566690000012 41.53420200093943, -72.85366400000122 41.53361500093944, -72.85168900000122 41.54028600093946, -72.85221000000122 41.54579300093948, -72.85270700000122 41.54629100093948, -72.84428000000121 41.54472500093948, -72.8451490000012 41.5474110009395, -72.84573100000122 41.5533460009395, -72.84854100000122 41.56732900093957, -72.84024400000122 41.56909800093958, -72.82764400000121 41.57099900093959, -72.82964400000122 41.56239700093956, -72.82574300000122 41.56429800093957, -72.82614100000121 41.55589700093954, -72.82514200000122 41.55539700093954, -72.82124300000122 41.55419500093952, -72.8191450000012 41.55429800093951, -72.80996000000123 41.56228400093956, -72.80924300000122 41.56199700093956, -72.80524300000121 41.5665980009396, -72.80124300000121 41.57309800093959, -72.77972100000122 41.57593600093963, -72.76782100000121 41.5773390009396, -72.75218100000122 41.57889400093961, -72.7502400000012 41.55917700093951, -72.74926900000121 41.54748500093948, -72.74899100000121 41.5463080009395, -72.7488780000012 41.54427900093946, -72.74724200000122 41.52865900093941, -72.74705600000122 41.52728900093942, -72.74474200000122 41.49769800093928, -72.7494460000012 41.4974200009393, -72.75981800000122 41.49574900093928, -72.76783800000122 41.49554300093927, -72.77248500000121 41.49629100093929, -72.7768690000012 41.49834100093928, -72.78208500000122 41.4997080009393, -72.79285500000123 41.50334200093932, -72.79594700000122 41.50460400093932, -72.80028300000122 41.50541800093931, -72.80106700000123 41.50584100093932, -72.80902700000122 41.50765300093934, -72.81518100000122 41.50854000093935, -72.81653900000121 41.50884500093935, -72.82335600000121 41.51059900093937, -72.8283920000012 41.51155400093936, -72.83046600000122 41.50949700093933, -72.83759100000123 41.51323400093936, -72.84083800000121 41.51369100093935, -72.85079700000122 41.51650900093939, -72.8536030000012 41.52139600093939, -72.85326200000122 41.5249880009394, -72.85676700000121 41.5261950009394, -72.85750200000122 41.52731400093941, -72.85902500000122 41.5274220009394, -72.85892500000122 41.52949100093946))",POINT (-72.79435250990845 41.53673513150597),41.53673513150597,-72.79435250990845
154,09,001,48620,00213463,0600000US0900148620,0900148620,Monroe,43,67520203,513334,"POLYGON ((-73.29227800000125 41.33930700093865, -73.29192900000125 41.33948500093866, -73.27140600000124 41.3498830009387, -73.26129200000125 41.35500600093871, -73.22907600000123 41.37032400093879, -73.22900700000123 41.37030300093877, -73.22810800000124 41.36867300093875, -73.22919800000125 41.36819700093876, -73.22937800000125 41.36643900093876, -73.22777600000123 41.36505100093875, -73.22533600000125 41.36534200093875, -73.22332600000124 41.36422000093875, -73.22115800000124 41.36400200093873, -73.21762800000123 41.36509000093876, -73.21329400000124 41.36791900093878, -73.21119900000124 41.36772100093879, -73.20661400000125 41.37016600093879, -73.20482800000124 41.37047500093879, -73.20236900000124 41.37197800093878, -73.20131100000124 41.37394100093876, -73.20202900000125 41.3751790009388, -73.20229400000125 41.3780050009388, -73.20357800000123 41.37916200093882, -73.20107500000124 41.38102000093883, -73.19801100000124 41.38273400093883, -73.19489800000123 41.38852900093884, -73.19174800000123 41.38893400093887, -73.18896300000124 41.38853200093887, -73.18773300000123 41.38892600093887, -73.18326900000125 41.39171100093887, -73.18116800000124 41.38961100093884, -73.17335600000123 41.38359600093883, -73.17266200000125 41.38344200093882, -73.17158800000124 41.38388700093884, -73.16655600000124 41.38319600093883, -73.16125300000124 41.38385300093884, -73.15865600000123 41.38339600093884, -73.15883200000124 41.37968400093882, -73.15705500000124 41.37669600093879, -73.15965000000124 41.37490500093882, -73.15944200000123 41.37291400093881, -73.17058000000124 41.35789800093873, -73.17114700000123 41.35619200093873, -73.17681400000124 41.33758700093865, -73.17887700000125 41.33474400093863, -73.18061500000124 41.33297300093862, -73.18471800000124 41.32649500093859, -73.18816300000124 41.32193400093858, -73.18929900000124 41.32043100093856, -73.18977900000125 41.31958100093856, -73.20480000000126 41.29936000093849, -73.22109900000125 41.29810400093849, -73.22737100000124 41.29760400093848, -73.23072400000123 41.29742300093848, -73.23428900000124 41.29672400093848, -73.24214600000123 41.29592500093847, -73.25782700000124 41.29539700093849, -73.26371900000125 41.29490700093846, -73.27437100000125 41.29380600093849, -73.27809100000124 41.29814500093848, -73.27602900000124 41.30065900093849, -73.27617400000125 41.30159700093849, -73.27202300000124 41.3039240009385, -73.27071800000125 41.30699700093852, -73.27129200000125 41.30922600093852, -73.27072300000124 41.30997300093852, -73.27162400000125 41.31338200093855, -73.27309300000125 41.31622100093854, -73.27245800000124 41.31786800093857, -73.27322000000126 41.31874800093856, -73.27339900000125 41.31878600093856, -73.30599900000126 41.33235800093861, -73.29227800000125 41.33930700093865))",POINT (-73.22499744969767 41.33789936933206),41.33789936933206,-73.22499744969767
155,09,007,22280,02378251,0600000US0900722280,0900722280,East Haddam,43,140516009,6033783,"POLYGON ((-72.4878470000012 41.5022360009393, -72.48571700000119 41.50498800093933, -72.48403300000119 41.50903700093936, -72.48209600000121 41.51176000093933, -72.48161700000119 41.51415800093935, -72.48278500000119 41.51517400093937, -72.4825920000012 41.5184430009394, -72.48037300000121 41.5194650009394, -72.47943900000119 41.52184000093938, -72.47553000000117 41.52425500093944, -72.46974200000119 41.52965200093943, -72.46861900000118 41.53108000093943, -72.46592600000119 41.53267700093944, -72.46355700000119 41.53351600093944, -72.46169500000119 41.53541500093944, -72.45931300000117 41.53916400093946, -72.45970400000121 41.54002200093948, -72.4588450000012 41.53958300093948, -72.4586570000012 41.53681700093946, -72.4553980000012 41.53102300093944, -72.45419300000118 41.52976500093943, -72.44954900000118 41.5225300009394, -72.4307670000012 41.52456700093938, -72.38305700000119 41.52900000093942, -72.37452800000118 41.52990900093942, -72.3616340000012 41.53081800093946, -72.35857600000119 41.53143600093944, -72.34498500000117 41.53245600093944, -72.34456600000119 41.53241700093945, -72.32339400000119 41.53425000093945, -72.32293100000119 41.51811900093939, -72.3218480000012 41.51222100093938, -72.31524600000118 41.47809100093923, -72.31253700000119 41.47841100093922, -72.3055310000012 41.43628200093905, -72.38612900000118 41.42765800093904, -72.39979300000121 41.42611000093903, -72.4030290000012 41.42477400093902, -72.4051710000012 41.42481500093901, -72.40947700000119 41.42529500093901, -72.42761200000119 41.423289000939, -72.43371000000118 41.42399500093902, -72.43593000000118 41.42681700093905, -72.43790200000117 41.42827500093904, -72.4450000000012 41.43166200093904, -72.45098300000119 41.43366500093906, -72.45422800000119 41.43533700093904, -72.45636900000119 41.43728700093908, -72.46307700000119 41.45012300093911, -72.46433600000118 41.45168200093914, -72.46549300000119 41.45417500093914, -72.46854500000119 41.46391600093916, -72.46849100000119 41.46581800093918, -72.4695570000012 41.4687480009392, -72.4719380000012 41.4720610009392, -72.47457500000121 41.47394800093921, -72.47782200000121 41.47555400093923, -72.4768250000012 41.48374300093923, -72.47727000000118 41.48864600093928, -72.47901100000118 41.48958600093927, -72.4830610000012 41.48953400093928, -72.48568700000121 41.4914130009393, -72.48634400000118 41.49310400093928, -72.48791500000121 41.50036300093932, -72.4878470000012 41.5022360009393))",POINT (-72.39434526324672 41.47981885832278),41.47981885832278,-72.39434526324672
156,09,009,80070,00213525,0600000US0900980070,0900980070,Waterbury,43,73871686,1094372,"POLYGON ((-73.09235300000124 41.57049600093957, -73.08940600000123 41.57521100093959, -73.08675500000123 41.57959200093961, -73.08514500000123 41.58210800093963, -73.08295500000123 41.58561600093963, -73.08034600000123 41.58673200093966, -73.07782500000121 41.58748000093963, -73.06420900000123 41.58849100093965, -73.05801000000123 41.58864700093962, -73.05742400000123 41.58932400093964, -73.05945800000121 41.59160500093967, -73.06038600000123 41.59466300093965, -73.06070000000123 41.60081100093969, -73.05894600000124 41.6027210009397, -73.05966500000123 41.60579500093972, -73.05802400000123 41.60674000093972, -73.05036200000123 41.60974800093973, -73.03615600000123 41.61519700093974, -73.03477700000121 41.61513400093975, -73.01865000000124 41.61409700093976, -73.01744300000124 41.60981300093973, -73.01698500000123 41.60612200093971, -73.01611400000124 41.6019980009397, -73.01507100000123 41.59724400093967, -73.01321400000123 41.58868600093964, -73.01204900000121 41.58377800093964, -73.00246500000122 41.57430300093957, -73.00186800000124 41.57408900093959, -72.99827800000124 41.57064400093958, -72.99675300000123 41.56906000093957, -72.99158700000123 41.56431900093953, -72.98516800000124 41.55813100093953, -72.97985300000121 41.55334900093951, -72.97528500000124 41.55360900093952, -72.97281200000123 41.55380700093951, -72.96936900000124 41.55380300093952, -72.96806800000124 41.55386500093951, -72.96421600000122 41.55442900093951, -72.95690600000124 41.55527900093952, -72.95678800000123 41.55529500093952, -72.96225200000121 41.54473500093951, -72.96599700000124 41.53666100093945, -72.96864800000122 41.53133800093944, -72.96936500000122 41.53023400093942, -72.97762900000123 41.53381700093941, -72.97983500000123 41.53317000093944, -72.99955100000122 41.52592700093938, -73.00215000000124 41.5247540009394, -73.00508500000122 41.52369300093942, -73.01131000000122 41.52215600093939, -73.01817000000123 41.51983400093937, -73.02035600000121 41.5194170009394, -73.02792500000122 41.51792300093938, -73.03950400000123 41.51658600093936, -73.04755200000123 41.51520400093935, -73.04857300000123 41.51536000093937, -73.05931800000123 41.51452400093935, -73.06650800000122 41.51422000093937, -73.07011400000124 41.51430100093933, -73.07226600000124 41.51830000093938, -73.07788400000123 41.52352700093942, -73.08048500000123 41.52640700093941, -73.08372700000125 41.53148700093942, -73.08655600000124 41.53659500093944, -73.08815900000123 41.54119900093947, -73.09037700000124 41.55147500093953, -73.09126900000123 41.55574400093951, -73.09385300000125 41.57019600093957, -73.09235300000124 41.57049600093957))",POINT (-73.03614144232544 41.55825286836784),41.558252868367845,-73.03614144232544
157,09,009,22910,00213425,0600000US0900922910,0900922910,East Haven,43,31846041,3116163,"POLYGON ((-72.89920200000121 41.24869700093828, -72.89691800000122 41.2484850009383, -72.89502700000122 41.24973500093829, -72.89259200000123 41.24993400093827, -72.89140100000122 41.25120200093828, -72.88920300000123 41.25104800093828, -72.88687100000121 41.25428300093832, -72.88710600000122 41.25515200093832, -72.88729400000121 41.27428600093839, -72.88737000000121 41.2760620009384, -72.8874320000012 41.28231500093842, -72.88755800000123 41.28472200093842, -72.88770600000122 41.28570900093845, -72.88639300000123 41.28828100093845, -72.88251700000123 41.29323000093846, -72.88026000000121 41.2973360009385, -72.87753800000122 41.3009300009385, -72.87628700000121 41.30356100093852, -72.87364000000122 41.30684700093854, -72.87290000000122 41.30808200093853, -72.87243100000121 41.30879400093853, -72.87073900000121 41.31286200093853, -72.86773000000122 41.31975300093857, -72.86757100000122 41.32043300093861, -72.86258500000122 41.33157400093864, -72.86030900000122 41.33663900093863, -72.8279880000012 41.34235800093867, -72.82796100000121 41.3511880009387, -72.82714600000122 41.35811800093875, -72.82713300000123 41.36149000093875, -72.8228260000012 41.36179300093875, -72.82253600000122 41.36419600093876, -72.81700300000122 41.36387700093876, -72.81775200000121 41.33998200093865, -72.81895500000122 41.33565200093864, -72.82178000000121 41.3257650009386, -72.82324800000121 41.3214510009386, -72.8238050000012 41.31842800093857, -72.82384300000122 41.31832400093858, -72.83501300000121 41.31439300093854, -72.83650200000122 41.31346700093854, -72.83729300000122 41.31257200093855, -72.8383650000012 41.30879400093853, -72.84018100000121 41.2997960009385, -72.84126500000121 41.29799700093847, -72.84374400000122 41.29639700093849, -72.85085900000122 41.29364100093849, -72.85582200000123 41.29087300093844, -72.85897100000122 41.28772900093846, -72.86082300000122 41.28301300093842, -72.86034000000122 41.28220400093843, -72.85934400000122 41.28101200093841, -72.86054400000121 41.27739700093841, -72.86200800000123 41.27547500093839, -72.86262500000122 41.27144900093837, -72.86404700000122 41.26954900093835, -72.8624740000012 41.26978300093837, -72.86103200000122 41.26661300093837, -72.86051300000122 41.26552100093836, -72.85770400000122 41.26556800093835, -72.85334000000123 41.26412600093833, -72.85192700000123 41.26218100093835, -72.85201800000122 41.25978900093833, -72.85227100000122 41.25905100093833, -72.85724300000122 41.25219600093828, -72.85940400000121 41.24699700093829, -72.85977209613871 41.2458238442825, -72.86134400000122 41.24529700093828, -72.8810067309639 41.24265586996968, -72.88144500000122 41.24259700093827, -72.89544500000122 41.24369700093825, -72.89884600000121 41.24601000093826, -72.90049668759691 41.24634917283295, -72.89920200000121 41.24869700093828))",POINT (-72.85769708362102 41.29836774014282),41.29836774014282,-72.85769708362102
158,09,005,54030,00213478,0600000US0900554030,0900554030,North Canaan,43,50176809,268569,"POLYGON ((-73.35921600000125 42.00895600094117, -73.35811400000127 42.01252500094117, -73.35661400000126 42.01381500094119, -73.35111000000124 42.01643500094118, -73.35096300000126 42.01839500094118, -73.35234200000124 42.0211170009412, -73.35216600000125 42.02305500094121, -73.35324900000124 42.02390600094121, -73.35242700000126 42.02868700094124, -73.35063200000126 42.0301590009412, -73.34777700000124 42.03393600094124, -73.34489200000125 42.03746100094125, -73.34287700000125 42.04268700094127, -73.34036700000125 42.04451600094128, -73.34053042645243 42.04818447399249, -73.32773083156836 42.04785123984339, -73.32562658508175 42.04779645632918, -73.29632996568415 42.04703372640488, -73.29442000000127 42.04698400094125, -73.29309700000127 42.04694000094127, -73.23336315154134 42.04501919006336, -73.23295918652565 42.04500620010181, -73.24112600000124 42.00617100094116, -73.24360500000125 41.9940210009411, -73.35664700000126 42.00259000094113, -73.35735700000124 42.00257700094115, -73.35739500000126 42.00486200094113, -73.35871400000126 42.00701900094116, -73.35921600000125 42.00895600094117))",POINT (-73.29361550052269 42.02214929708203),42.02214929708203,-73.29361550052269
